Date,Day,Week locator, Up to 1 hr , 1 to 2 hrs , 2 to 3 hrs , 3 to 4 hrs , 4 to 5 hrs , 5 to 6 hrs , 6 to <24 hours , 24 hours + , Subscribers ,Total Exc Sub,Comments
02/12/2021,Thu,35_2021/22, 235 , 324 , 180 , 91 , 36 , 14 , 10 , -   , 9 ,881,0
03/12/2021,Fri,35_2021/22, 290 , 393 , 242 , 138 , 45 , 21 , 12 , -   , 6 ,1135,0
04/12/2021,Sat,35_2021/22, 280 , 629 , 494 , 337 , 161 , 53 , 43 , 1 , 5 ,1993,0
05/12/2021,Sun,35_2021/22, 329 , 400 , 364 , 211 , 88 , 25 , 17 , 3 , 5 ,1432,0
06/12/2021,Mon,36_2021/22, 283 , 348 , 186 , 110 , 37 , 12 , 15 , -   , 8 ,983,0
07/12/2021,Tue,36_2021/22, 381 , 390 , 159 , 97 , 23 , 10 , 10 , -   , 10 ,1060,0
08/12/2021,Wed,36_2021/22, 397 , 395 , 182 , 112 , 28 , 11 , 15 , -   , 6 ,1134,0
09/12/2021,Thu,36_2021/22, 293 , 349 , 175 , 111 , 35 , 11 , 18 , -   , 7 ,985,0
10/12/2021,Fri,36_2021/22, 284 , 400 , 250 , 142 , 57 , 13 , 12 , -   , 2 ,1156,0
11/12/2021,Sat,36_2021/22, 303 , 624 , 500 , 312 , 135 , 53 , 28 , -   , 3 ,1952,0
12/12/2021,Sun,36_2021/22, 307 , 401 , 308 , 215 , 75 , 24 , 19 , 3 , 5 ,1347,0
13/12/2021,Mon,37_2021/22, 317 , 424 , 199 , 97 , 39 , 19 , 11 , -   , 6 ,1100,0
14/12/2021,Tue,37_2021/22, 330 , 374 , 177 , 96 , 40 , 11 , 16 , -   , 6 ,1038,0
15/12/2021,Wed,37_2021/22, 343 , 399 , 203 , 181 , 62 , 14 , 11 , -   , 6 ,1207,0
16/12/2021,Thu,37_2021/22, 330 , 373 , 166 , 172 , 54 , 14 , 19 , -   , 5 ,1123,0
17/12/2021,Fri,37_2021/22, 369 , 420 , 240 , 197 , 63 , 14 , 21 , 1 , 7 ,1318,0
18/12/2021,Sat,37_2021/22, 313 , 537 , 396 , 353 , 124 , 514 , 22 , 1 , 6 ,2254,0
19/12/2021,Sun,37_2021/22, 271 , 364 , 319 , 276 , 75 , 27 , 18 , -   , 4 ,1346,0
20/12/2021,Mon,38_2021/22, 330 , 391 , 246 , 236 , 68 , 25 , 23 , -   , 5 ,1314,0
21/12/2021,Tue,38_2021/22, 378 , 443 , 234 , 204 , 73 , 17 , 12 , -   , 5 ,1356,0
22/12/2021,Wed,38_2021/22, 403 , 451 , 285 , 234 , 60 , 21 , 14 , -   , 3 ,1465,0
23/12/2021,Thu,38_2021/22, 386 , 462 , 280 , 219 , 57 , 20 , 7 , -   , 2 ,1429,0
24/12/2021,Fri,38_2021/22, 316 , 334 , 220 , 177 , 38 , 14 , 7 , -   , -   ,1106,0
25/12/2021,Sat,38_2021/22, 13 , 2 , 2 , -   , -   , -   , -   , -   , -   ,17,0
26/12/2021,Sun,38_2021/22, 138 , 192 , 158 , 146 , 41 , 6 , 6 , -   , 1 ,686,0
27/12/2021,Mon,39_2021/22, 219 , 409 , 321 , 250 , 67 , 22 , 10 , -   , -   ,1298,0
28/12/2021,Tue,39_2021/22, 267 , 431 , 382 , 332 , 97 , 27 , 16 , -   , 1 ,1551,0
29/12/2021,Wed,39_2021/22, 308 , 430 , 333 , 280 , 103 , 28 , 13 , -   , 1 ,1494,0
30/12/2021,Thu,39_2021/22, 278 , 377 , 340 , 281 , 77 , 28 , 11 , 2 , 1 ,1393,0
31/12/2021,Fri,39_2021/22, 259 , 309 , 215 , 205 , 42 , 14 , 5 , -   , 1 ,1048,0
01/01/2022,Sat,39_2021/22, 97 , 125 , 129 , 98 , 19 , 6 , 10 , -   , 1 ,483,0
02/01/2022,Sun,39_2021/22, 226 , 333 , 305 , 211 , 62 , 16 , 5 , -   , 2 ,1156,0
03/01/2022,Mon,40_2021/22, 267 , 377 , 305 , 199 , 77 , 22 , 11 , -   , 1 ,1257,0
04/01/2022,Tue,40_2021/22, 308 , 250 , 158 , 83 , 22 , 8 , 5 , -   , 2 ,832,0
05/01/2022,Wed,40_2021/22, 245 , 199 , 107 , 80 , 25 , 5 , 9 , -   , 2 ,668,0
06/01/2022,Thu,40_2021/22, 187 , 194 , 104 , 61 , 17 , 3 , 8 , -   , 3 ,571,0
07/01/2022,Fri,40_2021/22, 187 , 202 , 126 , 91 , 33 , 10 , 6 , -   , 3 ,652,0
08/01/2022,Sat,40_2021/22, 358 , 518 , 372 , 226 , 76 , 12 , 11 , 1 , -   ,1574,0
09/01/2022,Sun,40_2021/22, 244 , 275 , 233 , 161 , 44 , 9 , 6 , -   , -   ,972,0
10/01/2022,Mon,41_2021/22, 150 , 170 , 67 , 49 , 17 , 6 , 4 , -   , 1 ,462,0
11/01/2022,Tue,41_2021/22, 213 , 204 , 76 , 67 , 16 , 5 , 11 , -   , 1 ,591,0
12/01/2022,Wed,41_2021/22, 201 , 172 , 110 , 61 , 24 , 8 , 12 , -   , 3 ,585,0
13/01/2022,Thu,41_2021/22, 145 , 173 , 96 , 60 , 14 , 4 , 7 , -   , 7 ,492,0
14/01/2022,Fri,41_2021/22, 172 , 222 , 136 , 76 , 33 , 9 , 10 , -   , 6 ,652,0
15/01/2022,Sat,41_2021/22, 305 , 467 , 382 , 217 , 84 , 29 , 16 , -   , 6 ,1494,0
16/01/2022,Sun,41_2021/22, 196 , 270 , 235 , 134 , 42 , 15 , 8 , 1 , 2 ,899,0
17/01/2022,Mon,42_2021/22, 124 , 169 , 98 , 63 , 18 , 9 , 11 , -   , 7 ,485,0
18/01/2022,Tue,42_2021/22, 165 , 174 , 100 , 50 , 20 , 3 , 13 , -   , 6 ,519,0
19/01/2022,Wed,42_2021/22, 142 , 172 , 93 , 38 , 14 , 4 , 7 , -   , 6 ,464,0
20/01/2022,Thu,42_2021/22, 145 , 189 , 106 , 67 , 17 , 9 , 10 , -   , 6 ,537,0
21/01/2022,Fri,42_2021/22, 182 , 195 , 133 , 77 , 23 , 12 , 4 , -   , 8 ,618,0
22/01/2022,Sat,42_2021/22, 299 , 470 , 389 , 228 , 84 , 37 , 22 , -   , 1 ,1528,0
23/01/2022,Sun,42_2021/22, 226 , 287 , 238 , 138 , 43 , 17 , 10 , 2 , 2 ,959,0
24/01/2022,Mon,43_2021/22, 183 , 185 , 106 , 50 , 13 , 6 , 12 , -   , 9 ,546,0
25/01/2022,Tue,43_2021/22, 155 , 188 , 94 , 38 , 27 , 5 , 9 , -   , 4 ,512,0
26/01/2022,Wed,43_2021/22, 154 , 167 , 132 , 72 , 17 , 5 , 5 , -   , 8 ,544,0
27/01/2022,Thu,43_2021/22, 148 , 161 , 123 , 62 , 14 , 4 , 9 , -   , 7 ,514,0
28/01/2022,Fri,43_2021/22, 184 , 207 , 146 , 57 , 20 , 7 , 5 , -   , 4 ,622,0
29/01/2022,Sat,43_2021/22, 292 , 519 , 506 , 274 , 110 , 20 , 17 , -   , 5 ,1733,0
30/01/2022,Sun,43_2021/22, 188 , 312 , 294 , 182 , 49 , 19 , 4 , -   , 6 ,1042,0
31/01/2022,Mon,44_2021/22, 139 , 167 , 97 , 59 , 14 , 3 , 8 , -   , 5 ,482,0
01/02/2022,Tue,44_2021/22, 142 , 168 , 99 , 48 , 15 , 5 , 7 , -   , 8 ,476,0
02/02/2022,Wed,44_2021/22, 169 , 160 , 110 , 61 , 15 , 9 , 12 , -   , 9 ,527,0
03/02/2022,Thu,44_2021/22, 137 , 186 , 102 , 53 , 23 , 2 , 4 , -   , 6 ,501,0
04/02/2022,Fri,44_2021/22, 155 , 241 , 194 , 61 , 30 , 7 , 10 , 1 , 11 ,688,0
05/02/2022,Sat,44_2021/22, 359 , 467 , 443 , 230 , 101 , 34 , 21 , -   , 3 ,1652,0
06/02/2022,Sun,44_2021/22, 257 , 348 , 339 , 178 , 52 , 11 , 5 , -   , 3 ,1187,0
07/02/2022,Mon,45_2021/22, 191 , 227 , 132 , 67 , 22 , 7 , 7 , -   , 8 ,645,0
08/02/2022,Tue,45_2021/22, 136 , 187 , 116 , 34 , 12 , 1 , 6 , -   , 8 ,484,0
09/02/2022,Wed,45_2021/22, 166 , 186 , 136 , 54 , 28 , 7 , 10 , -   , 11 ,576,0
10/02/2022,Thu,45_2021/22, 168 , 187 , 103 , 58 , 14 , 5 , 11 , -   , 8 ,538,0
11/02/2022,Fri,45_2021/22, 182 , 207 , 199 , 90 , 35 , 7 , 8 , -   , 7 ,721,0
12/02/2022,Sat,45_2021/22, 290 , 464 , 485 , 262 , 106 , 34 , 21 , -   , 4 ,1658,0
13/02/2022,Sun,45_2021/22, 213 , 315 , 368 , 159 , 74 , 11 , 17 , 1 , 6 ,1152,0
14/02/2022,Mon,46_2021/22, 212 , 275 , 292 , 105 , 53 , 12 , 13 , 1 , 7 ,956,0
15/02/2022,Tue,46_2021/22, 191 , 272 , 276 , 114 , 30 , 10 , 8 , 1 , 6 ,896,0
16/02/2022,Wed,46_2021/22, 194 , 224 , 271 , 111 , 44 , 10 , 6 , -   , 5 ,855,0
17/02/2022,Thu,46_2021/22, 165 , 250 , 236 , 140 , 46 , 10 , 11 , -   , 7 ,851,0
18/02/2022,Fri,46_2021/22, 160 , 202 , 231 , 103 , 39 , 8 , 9 , -   , 9 ,743,0
19/02/2022,Sat,46_2021/22, 285 , 491 , 507 , 213 , 72 , 33 , 21 , -   , 6 ,1616,0
20/02/2022,Sun,46_2021/22, 207 , 337 , 313 , 133 , 41 , 10 , 11 , 2 , 4 ,1050,0
21/02/2022,Mon,47_2021/22, 184 , 211 , 177 , 75 , 38 , 12 , 13 , -   , 9 ,701,0
22/02/2022,Tue,47_2021/22, 160 , 213 , 155 , 61 , 21 , 9 , 15 , -   , 7 ,627,0
23/02/2022,Wed,47_2021/22, 211 , 183 , 83 , 34 , 21 , 7 , 12 , -   , 8 ,543,0
24/02/2022,Thu,47_2021/22, 160 , 197 , 149 , 83 , 16 , 8 , 7 , -   , 7 ,613,0
25/02/2022,Fri,47_2021/22, 174 , 259 , 201 , 91 , 30 , 19 , 10 , -   , 6 ,778,0
26/02/2022,Sat,47_2021/22, 266 , 474 , 519 , 284 , 180 , 64 , 54 , -   , 2 ,1839,0
27/02/2022,Sun,47_2021/22, 190 , 304 , 333 , 155 , 49 , 18 , 5 , 4 , 3 ,1055,0
28/02/2022,Mon,48_2021/22, 132 , 187 , 127 , 57 , 19 , 5 , 6 , 1 , 6 ,528,0
01/03/2022,Tue,48_2021/22, 143 , 171 , 116 , 60 , 17 , 7 , 16 , -   , 8 ,522,0
02/03/2022,Wed,48_2021/22, 198 , 248 , 132 , 55 , 18 , 6 , 11 , -   , 9 ,659,0
03/03/2022,Thu,48_2021/22, 141 , 184 , 121 , 53 , 7 , 10 , 19 , -   , 7 ,528,0
04/03/2022,Fri,48_2021/22, 179 , 235 , 132 , 153 , 64 , 19 , 3 , -   , 6 ,779,0
05/03/2022,Sat,48_2021/22, 285 , 592 , 490 , 342 , 131 , 48 , 30 , 1 , 4 ,1915,0
06/03/2022,Sun,48_2021/22, 188 , 369 , 331 , 314 , 208 , 89 , 54 , -   , 5 ,1548,0
07/03/2022,Mon,49_2021/22, 168 , 191 , 87 , 93 , 32 , 6 , 4 , 1 , 4 ,578,0
08/03/2022,Tue,49_2021/22, 141 , 178 , 92 , 84 , 30 , 9 , 8 , -   , 5 ,537,0
09/03/2022,Wed,49_2021/22, 135 , 172 , 85 , 109 , 30 , 7 , 12 , -   , 8 ,542,0
10/03/2022,Thu,49_2021/22, 141 , 148 , 92 , 93 , 36 , 8 , 10 , -   , 8 ,520,0
11/03/2022,Fri,49_2021/22, 171 , 217 , 150 , 87 , 32 , 14 , 11 , -   , 9 ,673,0
12/03/2022,Sat,49_2021/22, 220 , 482 , 447 , 242 , 94 , 38 , 28 , -   , 5 ,1546,0
13/03/2022,Sun,49_2021/22, 190 , 364 , 254 , 187 , 58 , 16 , 16 , 1 , 4 ,1082,0
14/03/2022,Mon,50_2021/22, 128 , 201 , 109 , 52 , 28 , 7 , 8 , -   , 11 ,522,0
15/03/2022,Tue,50_2021/22, 113 , 166 , 116 , 62 , 19 , 11 , 8 , -   , -   ,495,0
16/03/2022,Wed,50_2021/22, 142 , 205 , 119 , 80 , 26 , 6 , 5 , -   , -   ,583,0
17/03/2022,Thu,50_2021/22, 122 , 200 , 114 , 69 , 18 , 10 , 5 , -   , -   ,538,0
18/03/2022,Fri,50_2021/22, 142 , 211 , 148 , 72 , 46 , 15 , 7 , -   , -   ,641,0
19/03/2022,Sat,50_2021/22, 196 , 437 , 436 , 277 , 104 , 44 , 28 , -   , -   ,1522,0
20/03/2022,Sun,50_2021/22, 163 , 295 , 215 , 130 , 66 , 10 , 16 , 3 , -   ,898,0
21/03/2022,Mon,51_2021/22, 138 , 146 , 100 , 53 , 14 , 8 , 11 , -   , -   ,470,0
22/03/2022,Tue,51_2021/22, 129 , 172 , 119 , 65 , 22 , 8 , 8 , -   , -   ,523,0
23/03/2022,Wed,51_2021/22, 174 , 202 , 126 , 68 , 22 , 8 , 9 , 1 , -   ,610,0
24/03/2022,Thu,51_2021/22, 152 , 192 , 118 , 76 , 24 , 6 , 9 , -   , -   ,577,0
25/03/2022,Fri,51_2021/22, 217 , 290 , 165 , 92 , 41 , 16 , 3 , -   , -   ,824,0
26/03/2022,Sat,51_2021/22, 242 , 525 , 464 , 330 , 180 , 61 , 57 , -   , -   ,1859,0
27/03/2022,Sun,51_2021/22, 196 , 250 , 272 , 155 , 64 , 9 , 16 , 1 , -   ,963,0
28/03/2022,Mon,52_2021/22, 131 , 177 , 108 , 62 , 21 , 13 , 6 , -   , -   ,518,0
29/03/2022,Tue,52_2021/22, 172 , 197 , 98 , 52 , 26 , 6 , 5 , -   , -   ,556,0
30/03/2022,Wed,52_2021/22, 171 , 214 , 113 , 65 , 31 , 7 , 14 , -   , -   ,615,0
31/03/2022,Thu,52_2021/22, 189 , 218 , 162 , 92 , 26 , 13 , 9 , -   , -   ,709,0
01/04/2022,Fri,52_2021/22, 201 , 282 , 210 , 93 , 25 , 13 , 6 , -   , -   ,830,0
02/04/2022,Sat,52_2021/22, 262 , 587 , 508 , 291 , 118 , 49 , 21 , 1 , -   ,1837,0
03/04/2022,Sun,52_2021/22, 221 , 322 , 343 , 145 , 68 , 15 , 11 , 1 , -   ,1126,0
04/04/2022,Mon,1_2022/23, 179 , 235 , 132 , 153 , 64 , 19 , 3 , -   , 6 ,779,0
05/04/2022,Tue,1_2022/23, 285 , 592 , 490 , 342 , 131 , 48 , 30 , 1 , 4 ,1915,0
06/04/2022,Wed,1_2022/23, 188 , 369 , 331 , 314 , 208 , 89 , 54 , -   , 5 ,1548,0
07/04/2022,Thu,1_2022/23, 168 , 191 , 87 , 93 , 32 , 6 , 4 , 1 , 4 ,578,0
08/04/2022,Fri,1_2022/23, 141 , 178 , 92 , 84 , 30 , 9 , 8 , -   , 5 ,537,0
09/04/2022,Sat,1_2022/23, 135 , 172 , 85 , 109 , 30 , 7 , 12 , -   , 8 ,542,0
10/04/2022,Sun,1_2022/23, 170 , 299 , 244 , 161 , 67 , 11 , 13 , 1 , -   ,966,0
11/04/2022,Mon,2_2022/23, 169 , 260 , 203 , 140 , 42 , 11 , 10 , -   , -   ,835,0
12/04/2022,Tue,2_2022/23, 191 , 258 , 192 , 117 , 36 , 15 , 10 , -   , -   ,819,0
13/04/2022,Wed,2_2022/23, 190 , 364 , 254 , 187 , 58 , 16 , 16 , 1 , 4 ,1082,0
14/04/2022,Thu,2_2022/23, 128 , 201 , 109 , 62 , 28 , 7 , 8 , -   , 10 ,533,0
15/04/2022,Fri,2_2022/23, 113 , 166 , 116 , 62 , 19 , 11 , 8 , -   , 8 ,487,0
16/04/2022,Sat,2_2022/23, 203 , 351 , 376 , 274 , 139 , 68 , 46 , -   , -   ,1457,0
17/04/2022,Sun,2_2022/23, 103 , 68 , 111 , 74 , 18 , 10 , 8 , -   , -   ,392,0
18/04/2022,Mon,3_2022/23, 222 , 344 , 334 , 243 , 105 , 30 , 13 , 1 , -   ,1292,0
19/04/2022,Tue,3_2022/23, 176 , 228 , 177 , 101 , 51 , 5 , 12 , 1 , -   ,751,0
20/04/2022,Wed,3_2022/23, 194 , 196 , 157 , 69 , 31 , 8 , 14 , -   , -   ,669,0
21/04/2022,Thu,3_2022/23, 155 , 203 , 143 , 80 , 28 , 14 , 9 , -   , -   ,632,0
22/04/2022,Fri,3_2022/23, 193 , 250 , 183 , 97 , 38 , 12 , 4 , -   , -   ,777,0
23/04/2022,Sat,3_2022/23, 279 , 502 , 459 , 282 , 139 , 46 , 35 , -   , -   ,1742,0
24/04/2022,Sun,3_2022/23, 187 , 277 , 287 , 161 , 47 , 23 , 15 , -   , -   ,997,0
25/04/2022,Mon,4_2022/23, 178 , 208 , 128 , 58 , 24 , 11 , 7 , -   , -   ,614,0
26/04/2022,Tue,4_2022/23, 169 , 220 , 131 , 57 , 17 , 11 , 8 , -   , -   ,613,0
27/04/2022,Wed,4_2022/23, 152 , 209 , 119 , 66 , 25 , 12 , 13 , -   , 12 ,584,0
28/04/2022,Thu,4_2022/23, 142 , 216 , 116 , 70 , 28 , 7 , 9 , -   , 12 ,576,0
29/04/2022,Fri,4_2022/23, 179 , 287 , 210 , 99 , 31 , 20 , 10 , 1 , 11 ,826,0
30/04/2022,Sat,4_2022/23, 243 , 530 , 498 , 313 , 155 , 59 , 53 , -   , 5 ,1846,0
01/05/2022,Sun,4_2022/23, 218 , 399 , 371 , 225 , 84 , 32 , 16 , 2 , 3 ,1344,0
02/05/2022,Mon,5_2022/23, 193 , 376 , 342 , 216 , 100 , 26 , 18 , -   , 3 ,1268,0
03/05/2022,Tue,5_2022/23, 174 , 183 , 124 , 84 , 17 , 9 , 10 , -   , 9 ,592,0
04/05/2022,Wed,5_2022/23, 185 , 201 , 143 , 70 , 25 , 6 , 12 , -   , 12 ,630,0
05/05/2022,Thu,5_2022/23, 149 , 196 , 216 , 91 , 38 , 12 , 16 , 1 , 8 ,711,0
06/05/2022,Fri,5_2022/23, 174 , 235 , 181 , 119 , 39 , 9 , 13 , -   , 8 ,762,0
07/05/2022,Sat,5_2022/23, 285 , 512 , 465 , 306 , 104 , 51 , 20 , -   , 6 ,1737,0
08/05/2022,Sun,5_2022/23, 194 , 335 , 345 , 208 , 83 , 25 , 19 , -   , 6 ,1203,0
09/05/2022,Mon,6_2022/23, 144 , 195 , 142 , 77 , 28 , 11 , 8 , -   , 9 ,596,0
10/05/2022,Tue,6_2022/23, 166 , 178 , 150 , 83 , 34 , 9 , 16 , -   , 10 ,626,0
11/05/2022,Wed,6_2022/23, 287 , 371 , 246 , 114 , 36 , 8 , 13 , -   , 11 ,1064,0
12/05/2022,Thu,6_2022/23, 166 , 185 , 147 , 64 , 34 , 9 , 11 , -   , 10 ,606,0
13/05/2022,Fri,6_2022/23, 171 , 268 , 192 , 90 , 31 , 11 , 5 , -   , 11 ,757,0
14/05/2022,Sat,6_2022/23, 252 , 472 , 386 , 268 , 112 , 41 , 30 , 1 , 4 ,1558,0
15/05/2022,Sun,6_2022/23, 222 , 336 , 314 , 158 , 50 , 18 , 12 , 2 , 4 ,1108,0
16/05/2022,Mon,7_2022/23, 145 , 159 , 141 , 66 , 21 , 6 , 10 , -   , 7 ,541,0
17/05/2022,Tue,7_2022/23, 161 , 180 , 110 , 50 , 23 , 8 , 14 , -   , 13 ,533,0
18/05/2022,Wed,7_2022/23, 143 , 221 , 117 , 56 , 23 , 9 , 22 , -   , 10 ,581,0
19/05/2022,Thu,7_2022/23, 166 , 214 , 139 , 70 , 23 , 9 , 11 , 12 , 12 ,632,0
20/05/2022,Fri,7_2022/23, 192 , 283 , 207 , 89 , 34 , 12 , 12 , -   , 12 ,817,0
21/05/2022,Sat,7_2022/23, 289 , 548 , 485 , 307 , 166 , 62 , 45 , -   , 7 ,1895,0
22/05/2022,Sun,7_2022/23, 186 , 328 , 304 , 153 , 50 , 18 , 20 , 1 , 4 ,1056,0
23/05/2022,Mon,8_2022/23, 140 , 191 , 129 , 54 , 17 , 7 , 4 , 1 , 10 ,533,0
24/05/2022,Tue,8_2022/23, 158 , 211 , 126 , 66 , 23 , 3 , 2 , -   , 12 ,577,0
25/05/2022,Wed,8_2022/23, 171 , 250 , 189 , 112 , 49 , 16 , 10 , -   , 9 ,788,0
26/05/2022,Thu,8_2022/23, 152 , 206 , 172 , 101 , 34 , 14 , 7 , -   , 12 ,674,0
27/05/2022,Fri,8_2022/23, 194 , 267 , 214 , 144 , 48 , 17 , 9 , 1 , 9 ,885,0
28/05/2022,Sat,8_2022/23, 265 , 409 , 505 , 328 , 133 , 41 , 29 , -   , 5 ,1705,0
29/05/2022,Sun,8_2022/23, 201 , 364 , 379 , 255 , 82 , 42 , 22 , -   , 5 ,1340,0
30/05/2022,Mon,9_2022/23, 171 , 304 , 275 , 185 , 63 , 28 , 14 , 1 , 6 ,1035,0
31/05/2022,Tue,9_2022/23, 199 , 300 , 313 , 183 , 50 , 11 , 11 , -   , 13 ,1054,0
01/06/2022,Wed,9_2022/23, 208 , 347 , 260 , 186 , 74 , 21 , 10 , -   , 13 ,1093,0
02/06/2022,Thu,9_2022/23, 186 , 356 , 352 , 255 , 113 , 39 , 26 , -   , 5 ,1322,0
03/06/2022,Fri,9_2022/23, 143 , 288 , 321 , 212 , 85 , 33 , 27 , 1 , 7 ,1103,0
04/06/2022,Sat,9_2022/23, 239 , 318 , 345 , 208 , 74 , 34 , 26 , -   , 7 ,1237,0
05/06/2022,Sun,9_2022/23, 222 , 301 , 273 , 157 , 39 , 12 , 9 , 2 , 4 ,1011,0
06/06/2022,Mon,10_2022/23, 156 , 212 , 176 , 99 , 39 , 5 , 12 , -   , 7 ,692,0
07/06/2022,Tue,10_2022/23, 135 , 188 , 128 , 91 , 18 , 4 , 11 , -   , 9 ,566,0
08/06/2022,Wed,10_2022/23, 177 , 198 , 163 , 70 , 21 , 9 , 1 , -   , 11 ,628,0
09/06/2022,Thu,10_2022/23, 149 , 212 , 125 , 56 , 26 , 8 , 11 , -   , 7 ,580,0
10/06/2022,Fri,10_2022/23, 187 , 216 , 196 , 136 , 38 , 15 , 6 , -   , 11 ,783,0
11/06/2022,Sat,10_2022/23, 245 , 474 , 500 , 381 , 171 , 102 , 89 , -   , 4 ,1958,0
12/06/2022,Sun,10_2022/23, 195 , 304 , 294 , 225 , 59 , 26 , 25 , 2 , 3 ,1127,0
13/06/2022,Mon,11_2022/23, 148 , 198 , 134 , 87 , 18 , 9 , 18 , -   , 7 ,605,0
14/06/2022,Tue,11_2022/23, 133 , 183 , 134 , 77 , 35 , 14 , 10 , -   , 6 ,580,0
15/06/2022,Wed,11_2022/23, 149 , 181 , 147 , 77 , 28 , 6 , 15 , -   , 11 ,592,0
16/06/2022,Thu,11_2022/23, 137 , 189 , 145 , 81 , 26 , 7 , 10 , -   , 10 ,585,0
17/06/2022,Fri,11_2022/23, 186 , 241 , 171 , 117 , 41 , 8 , 7 , -   , 8 ,763,0
18/06/2022,Sat,11_2022/23, 276 , 597 , 504 , 288 , 113 , 32 , 32 , -   , 4 ,1838,0
19/06/2022,Sun,11_2022/23, 199 , 304 , 440 , 252 , 92 , 40 , 21 , 1 , 5 ,1344,0
20/06/2022,Mon,12_2022/23, 162 , 173 , 127 , 72 , 28 , 7 , 15 , 1 , 6 ,579,0
21/06/2022,Tue,12_2022/23, 136 , 203 , 134 , 74 , 36 , 8 , 11 , 1 , 8 ,595,0
22/06/2022,Wed,12_2022/23, 172 , 198 , 142 , 76 , 23 , 11 , 16 , -   , 8 ,630,0
23/06/2022,Thu,12_2022/23, 127 , 199 , 164 , 89 , 31 , 12 , 14 , -   , 6 ,630,0
24/06/2022,Fri,12_2022/23, 208 , 278 , 166 , 139 , 44 , 15 , 10 , -   , 8 ,852,0
25/06/2022,Sat,12_2022/23, 320 , 531 , 446 , 345 , 145 , 76 , 52 , -   , 6 ,1909,0
26/06/2022,Sun,12_2022/23, 267 , 351 , 330 , 232 , 79 , 33 , 24 , 2 , 4 ,1314,0
27/06/2022,Mon,13_2022/23, 164 , 202 , 130 , 70 , 44 , 10 , 8 , -   , 7 ,621,0
28/06/2022,Tue,13_2022/23, 189 , 184 , 115 , 85 , 21 , 15 , 7 , 1 , 6 ,611,0
29/06/2022,Wed,13_2022/23, 192 , 215 , 137 , 11 , 34 , 15 , 12 , -   , 8 ,608,0
30/06/2022,Thu,13_2022/23, 186 , 229 , 126 , 100 , 38 , 15 , 56 , -   , 16 ,734,0
01/07/2022,Fri,13_2022/23, 206 , 338 , 249 , 159 , 56 , 10 , 16 , -   , 7 ,1027,0
02/07/2022,Sat,13_2022/23, 281 , 541 , 526 , 308 , 162 , 60 , 44 , -   , 5 ,1917,0
03/07/2022,Sun,13_2022/23, 246 , 417 , 437 , 256 , 112 , 41 , 23 , 1 , 6 ,1527,0
04/07/2022,Mon,14_2022/23, 175 , 215 , 138 , 106 , 41 , 6 , 6 , -   , 8 ,679,0
05/07/2022,Tue,14_2022/23, 164 , 204 , 136 , 61 , 30 , 8 , 8 , -   , 9 ,602,0
06/07/2022,Wed,14_2022/23, 194 , 222 , 158 , 64 , 24 , 14 , 8 , -   , 8 ,676,0
07/07/2022,Thu,14_2022/23, 178 , 218 , 197 , 93 , 33 , 12 , 9 , -   , 9 ,731,0
08/07/2022,Fri,14_2022/23, 190 , 283 , 244 , 173 , 67 , 27 , 30 , -   , 10 ,1004,0
09/07/2022,Sat,14_2022/23, 264 , 507 , 496 , 275 , 126 , 76 , 45 , -   , 7 ,1782,0
10/07/2022,Sun,14_2022/23, 235 , 358 , 370 , 164 , 72 , 20 , 11 , -   , 6 ,1224,0
11/07/2022,Mon,15_2022/23, 193 , 256 , 169 , 82 , 31 , 16 , 18 , -   , 8 ,757,0
12/07/2022,Tue,15_2022/23, 177 , 235 , 187 , 96 , 38 , 9 , 16 , -   , 8 ,750,0
13/07/2022,Wed,15_2022/23, 184 , 224 , 217 , 89 , 42 , 18 , 27 , -   , 10 ,791,0
14/07/2022,Thu,15_2022/23, 142 , 207 , 168 , 80 , 26 , 12 , 7 , -   , 11 ,631,0
15/07/2022,Fri,15_2022/23, 201 , 285 , 210 , 85 , 31 , 11 , 11 , -   , 5 ,829,0
16/07/2022,Sat,15_2022/23, 268 , 529 , 491 , 266 , 110 , 55 , 40 , -   , 5 ,1754,0
17/07/2022,Sun,15_2022/23, 192 , 323 , 329 , 177 , 63 , 24 , 17 , 2 , 6 ,1121,0
18/07/2022,Mon,16_2022/23, 176 , 216 , 150 , 75 , 20 , 6 , 12 , -   , 5 ,650,0
19/07/2022,Tue,16_2022/23, 160 , 241 , 162 , 83 , 23 , 16 , 12 , -   , 10 ,687,0
20/07/2022,Wed,16_2022/23, 159 , 205 , 161 , 67 , 29 , 15 , 16 , -   , 5 ,647,0
21/07/2022,Thu,16_2022/23, 157 , 211 , 174 , 89 , 32 , 6 , 10 , 1 , 11 ,669,0
22/07/2022,Fri,16_2022/23, 168 , 326 , 249 , 136 , 44 , 14 , 11 , 1 , 8 ,941,0
23/07/2022,Sat,16_2022/23, 222 , 479 , 468 , 245 , 119 , 42 , 38 , -   , 5 ,1608,0
24/07/2022,Sun,16_2022/23, 219 , 337 , 314 , 185 , 58 , 39 , 19 , -   , 3 ,1168,0
25/07/2022,Mon,17_2022/23, 195 , 296 , 226 , 134 , 40 , 16 , 12 , -   , 10 ,909,0
26/07/2022,Tue,17_2022/23, 152 , 233 , 203 , 106 , 35 , 6 , 10 , -   , 7 ,738,0
